date,sku_id,units_sold,revenue,unit_price,promo_flag,year,month,category,subcategory,launch_date,unit_cost,list_price,total_cost,profit,profit_margin_pct,day_of_week,day_of_month,week_of_year,quarter,is_weekend,product_age_days,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,price_difference,discount_pct,promo_discount
2024-10-25,SKU019,17,137926.61,8113.33,1,2024,10,Furniture,Tables,2024-01-09,6246.28,9237.27,106186.76,31739.84999999999,23.012129421581516,4,25,43,4,0,290,15.0,11.0,8.0,13.0,10.566666666666666,3.1091263510296168,1123.9400000000005,12.167447741594653,12.167447741594653
2024-10-25,SKU046,4,31795.2,7948.8,1,2024,10,Furniture,Sofas,2024-05-07,4286.69,8804.6,17146.76,14648.440000000002,46.071230877616756,4,25,43,4,0,171,6.0,3.0,2.0,5.285714285714286,3.8333333333333335,1.3801311186847076,855.8000000000002,9.719919133180385,9.719919133180385
2024-10-25,SKU058,6,53894.1,8982.35,1,2024,10,Electronics,Fans,2024-09-20,5159.77,10398.64,30958.620000000003,22935.479999999996,42.55656927196112,4,25,43,4,0,35,4.0,5.0,3.0,5.0,3.8666666666666667,1.0000000000000013,1416.289999999999,13.619954147850095,13.619954147850095
2024-10-25,SKU074,33,227276.61,6887.17,1,2024,10,Bedding,Mattress Protectors,2024-01-05,3820.94,7862.81,126091.02,101185.58999999998,44.52089900496139,4,25,43,4,0,294,18.0,11.0,9.0,19.0,16.1,4.830458915396506,975.6400000000003,12.408286604916057,12.408286604916057
2024-10-25,SKU043,8,61074.48,7634.31,1,2024,10,Furniture,Sofas,2024-05-03,4213.13,8115.46,33705.04,27369.440000000002,44.81321822142407,4,25,43,4,0,175,7.0,6.0,5.0,8.0,5.866666666666666,1.8257418583505418,481.14999999999964,5.9288074859588935,5.9288074859588935
2024-10-25,SKU027,31,220474.17,7112.07,1,2024,10,Bedding,Bedsheets,2024-04-05,5655.47,8061.3,175319.57,45154.600000000006,20.4806758088714,4,25,43,4,0,203,21.0,20.0,11.0,28.0,20.0,7.979139469057206,949.2300000000005,11.775147928994087,11.775147928994087
2024-10-25,SKU063,15,52621.65,3508.11,1,2024,10,Furniture,Chairs,2024-07-09,2653.87,3906.02,39808.049999999996,12813.600000000006,24.350433709319276,4,25,43,4,0,108,11.0,12.0,7.0,15.0,10.7,4.281744192888385,397.90999999999985,10.187095816201653,10.187095816201653
2024-10-25,SKU036,19,21116.79,1111.41,1,2024,10,Furniture,Chairs,2024-04-22,799.67,1222.31,15193.73,5923.060000000001,28.04905480425766,4,25,43,4,0,186,8.0,6.0,4.0,6.571428571428571,4.9,1.2724180205607065,110.89999999999986,9.072984758367344,9.072984758367344
2024-10-25,SKU018,13,44972.98,3459.46,1,2024,10,Bedding,Mattress Protectors,2024-02-10,2581.31,3739.65,33557.03,11415.950000000004,25.384019471246965,4,25,43,4,0,258,15.0,11.0,7.0,12.571428571428571,9.566666666666666,2.3704530408863844,280.19000000000005,7.492412391533969,7.492412391533969
2024-10-25,SKU045,41,147968.18,3608.98,1,2024,10,Kitchen,Appliances,2024-05-26,2984.73,4138.5,122373.93000000001,25594.249999999985,17.2971310453369,4,25,43,4,0,152,28.0,20.0,16.0,28.285714285714285,22.0,7.867957924694432,529.52,12.794974024404976,12.794974024404976
2024-10-25,SKU077,37,38136.64,1030.72,1,2024,10,Kitchen,Dinnerware,2024-02-27,904.11,1195.97,33452.07,4684.57,12.283646383110835,4,25,43,4,0,241,32.0,21.0,13.0,27.142857142857142,20.533333333333335,5.490251100164492,165.25,13.817236218299788,13.817236218299788
2024-10-25,SKU068,6,73099.26,12183.21,1,2024,10,Home Decor,Wall Art,2024-01-26,6537.87,13601.16,39227.22,33872.03999999999,46.33704910282265,4,25,43,4,0,273,11.0,6.0,4.0,7.142857142857143,5.566666666666666,2.267786838055361,1417.9500000000007,10.425213731769944,10.425213731769944
2024-10-25,SKU070,10,37649.2,3764.92,1,2024,10,Bedding,Blankets,2024-05-22,3191.99,4419.58,31919.899999999998,5729.299999999999,15.217587624703842,4,25,43,4,0,156,18.0,9.0,12.0,13.0,10.9,4.28174419288838,654.6599999999999,14.81271976070124,14.81271976070124
2024-10-25,SKU002,15,20276.1,1351.74,1,2024,10,Home Decor,Wall Art,2024-08-02,747.24,1553.93,11208.6,9067.499999999998,44.7201384881708,4,25,43,4,0,84,19.0,16.0,9.0,16.428571428571427,13.133333333333333,3.95209408023742,202.19000000000005,13.011525615696979,13.011525615696979
2024-10-25,SKU009,23,45227.89,1966.43,1,2024,10,Electronics,Fans,2024-05-14,1613.04,2191.39,37099.92,8127.970000000001,17.971145680242877,4,25,43,4,0,164,12.0,13.0,9.0,15.857142857142858,12.533333333333333,3.8047589248453755,224.9599999999998,10.265630490236783,10.265630490236783
2024-10-25,SKU024,4,55077.12,13769.28,1,2024,10,Furniture,Tables,2024-04-10,7782.18,16062.59,31128.72,23948.4,43.48157637872133,4,25,43,4,0,198,5.0,3.0,2.0,4.285714285714286,3.466666666666667,0.9511897312113428,2293.3099999999995,14.277336344885846,14.277336344885846
2024-10-25,SKU087,22,168584.24,7662.92,1,2024,10,Home Decor,Rugs,2024-05-26,4174.15,8644.0,91831.29999999999,76752.94,45.527944960928735,4,25,43,4,0,152,16.0,17.0,12.0,20.285714285714285,17.833333333333332,3.638419332360584,981.0799999999999,11.349838037945394,11.349838037945394
2024-10-25,SKU057,16,67796.8,4237.3,1,2024,10,Bedding,Blankets,2024-01-22,2178.72,4740.26,34859.52,32937.280000000006,48.582351969414496,4,25,43,4,0,277,10.0,9.0,5.0,11.0,8.7,1.91485421551269,502.96000000000004,10.610388459704742,10.610388459704742
2024-10-25,SKU084,22,239897.46,10904.43,1,2024,10,Bedding,Mattress Protectors,2024-08-05,6177.91,12517.82,135914.02,103983.44,43.344952464273696,4,25,43,4,0,81,18.0,16.0,10.0,18.142857142857142,13.566666666666666,2.8535691936340064,1613.3899999999994,12.888745803981838,12.888745803981838
2024-10-25,SKU029,10,124971.9,12497.19,1,2024,10,Kitchen,Appliances,2024-03-26,7079.6,13181.64,70796.0,54175.899999999994,43.35046518457349,4,25,43,4,0,213,8.0,3.0,5.0,6.428571428571429,5.8,1.9880595947760091,684.4499999999989,5.192449497938033,5.192449497938033
2024-10-26,SKU077,28,31212.72,1114.74,1,2024,10,Kitchen,Dinnerware,2024-02-27,904.11,1195.97,25315.08,5897.639999999999,18.894988966036923,5,26,43,4,1,242,37.0,24.0,17.0,29.428571428571427,21.333333333333332,5.826867164470224,81.23000000000002,6.791976387367578,6.791976387367578
2024-10-26,SKU046,7,56536.69,8076.67,1,2024,10,Furniture,Sofas,2024-05-07,4286.69,8804.6,30006.829999999998,26529.860000000004,46.92503222243821,5,26,43,4,1,172,4.0,6.0,3.0,5.428571428571429,3.9,1.1338934190276808,727.9300000000003,8.267610112895534,8.267610112895534
2024-10-26,SKU061,12,146393.52,12199.46,1,2024,10,Electronics,Speakers,2024-04-08,6057.43,13070.51,72689.16,73704.35999999999,50.34673665883571,5,26,43,4,1,201,11.0,5.0,6.0,8.428571428571429,6.1,2.070196678027054,871.0500000000011,6.664238809350217,6.664238809350217
2024-10-26,SKU008,13,155911.34,11993.18,1,2024,10,Kitchen,Dinnerware,2024-02-24,7870.88,13538.6,102321.44,53589.899999999994,34.37203477309604,5,26,43,4,1,245,13.0,10.0,11.0,10.428571428571429,7.833333333333333,2.8784916685156974,1545.42,11.41491734743622,11.41491734743622
2024-10-26,SKU020,45,469254.6,10427.88,1,2024,10,Kitchen,Appliances,2024-03-21,5777.33,11619.12,259979.85,209274.74999999997,44.59727192871417,5,26,43,4,1,219,42.0,16.0,21.0,33.42857142857143,25.366666666666667,11.516034370348457,1191.2400000000016,10.25241154235434,10.25241154235434
2024-10-26,SKU082,33,16265.04,492.88,1,2024,10,Kitchen,Cookware,2024-03-26,410.83,577.0,13557.39,2707.6500000000015,16.647054049667272,5,26,43,4,1,214,30.0,21.0,10.0,25.428571428571427,19.366666666666667,6.654751256486908,84.12,14.578856152512998,14.578856152512998
2024-10-26,SKU016,19,81539.83,4291.57,1,2024,10,Bedding,Bedsheets,2024-07-08,2805.04,4627.78,53295.76,28244.07,34.63837243712673,5,26,43,4,1,110,21.0,14.0,10.0,20.428571428571427,15.566666666666666,4.720774754816695,336.21000000000004,7.265038528192785,7.265038528192785
2024-10-26,SKU017,29,286455.33,9877.77,1,2024,10,Home Decor,Wall Art,2024-02-22,4817.98,10448.9,139721.41999999998,146733.91000000003,51.224011087522804,5,26,43,4,1,247,29.0,17.0,16.0,26.142857142857142,20.4,5.843188953205024,571.1299999999992,5.4659342131707565,5.4659342131707565
2024-10-26,SKU032,10,15369.1,1536.91,1,2024,10,Furniture,Tables,2024-07-08,1147.4,1727.0,11474.0,3895.1000000000004,25.343709130658272,5,26,43,4,1,110,10.0,6.0,3.0,8.285714285714286,6.366666666666666,1.4960264830861865,190.08999999999992,11.006948465547186,11.006948465547186
2024-10-26,SKU056,14,115784.9,8270.35,1,2024,10,Bedding,Mattress Protectors,2024-05-14,5851.24,9228.9,81917.36,33867.53999999999,29.250394481491103,5,26,43,4,1,165,15.0,6.0,7.0,12.714285714285714,9.966666666666667,4.191828786034632,958.5499999999993,10.386394911636266,10.386394911636266
2024-10-26,SKU083,6,75796.14,12632.69,1,2024,10,Electronics,Fans,2024-04-03,6887.05,13314.68,41322.3,34473.84,45.48231611794479,5,26,43,4,1,206,8.0,5.0,3.0,5.857142857142857,4.033333333333333,1.2149857925879148,681.9899999999998,5.122090805036244,5.122090805036244
2024-10-26,SKU045,37,134856.86,3644.78,1,2024,10,Kitchen,Appliances,2024-05-26,2984.73,4138.5,110435.01,24421.84999999999,18.109460653317893,5,26,43,4,1,153,41.0,23.0,14.0,31.285714285714285,22.833333333333332,8.179533110438634,493.7199999999998,11.929926301800165,11.929926301800165
2024-10-26,SKU018,20,66914.8,3345.74,1,2024,10,Bedding,Mattress Protectors,2024-02-10,2581.31,3739.65,51626.2,15288.600000000006,22.84786026409704,5,26,43,4,1,259,13.0,10.0,5.0,12.857142857142858,9.766666666666667,2.2677868380553377,393.9100000000003,10.533338681427415,10.533338681427415
2024-10-26,SKU033,17,55472.87,3263.11,1,2024,10,Furniture,Chairs,2024-08-20,2646.82,3833.1,44995.94,10476.93,18.88658365792143,5,26,43,4,1,67,8.0,7.0,6.0,12.0,9.433333333333334,3.8297084310253475,569.9899999999998,14.87020949101249,14.87020949101249
2024-10-26,SKU030,18,95446.8,5302.6,1,2024,10,Furniture,Sofas,2024-05-13,3815.32,5709.99,68675.76000000001,26771.039999999994,28.048127333760792,5,26,43,4,1,166,16.0,11.0,8.0,14.285714285714286,10.6,2.3603873774083213,407.3899999999994,7.1346885020814295,7.1346885020814295
2024-10-26,SKU006,6,24129.96,4021.66,1,2024,10,Furniture,Tables,2024-02-28,3378.93,4534.52,20273.579999999998,3856.380000000001,15.981709045518521,5,26,43,4,1,241,9.0,10.0,4.0,9.285714285714286,6.9,1.6035674514745428,512.8600000000006,11.310127643058152,11.310127643058152
2024-10-26,SKU079,20,40907.0,2045.35,1,2024,10,Furniture,Beds,2024-05-01,1504.57,2294.8,30091.399999999998,10815.600000000002,26.439484684772786,5,26,43,4,1,178,16.0,8.0,8.0,11.571428571428571,8.9,2.50713268211204,249.45000000000027,10.870228342339212,10.870228342339212
2024-10-26,SKU095,22,213038.1,9683.55,1,2024,10,Bedding,Pillows,2024-04-23,5142.86,10747.16,113142.92,99895.18000000001,46.89075803811619,5,26,43,4,1,186,15.0,8.0,6.0,9.571428571428571,8.4,3.735288603626357,1063.6100000000006,9.896661071390028,9.896661071390028
2024-10-26,SKU063,20,69317.4,3465.87,1,2024,10,Furniture,Chairs,2024-07-09,2653.87,3906.02,53077.399999999994,16240.0,23.428460963625298,5,26,43,4,1,109,15.0,11.0,6.0,15.428571428571429,10.966666666666667,4.07664661444277,440.1500000000001,11.268503489485465,11.268503489485465
2024-10-26,SKU097,17,145773.64,8574.92,1,2024,10,Electronics,Smart Lighting,2024-07-10,4734.62,9272.67,80488.54,65285.10000000002,44.78525747178983,5,26,43,4,1,108,12.0,11.0,8.0,13.142857142857142,9.466666666666667,3.716116764786035,697.75,7.524801378675182,7.524801378675182
2024-10-26,SKU066,13,50014.38,3847.26,1,2024,10,Home Decor,Wall Art,2024-06-03,2573.74,4093.01,33458.619999999995,16555.760000000002,33.101999864838874,5,26,43,4,1,145,22.0,12.0,8.0,13.428571428571429,8.6,4.076646614442766,245.75,6.00413876340395,6.00413876340395
2024-10-26,SKU087,29,227649.13,7849.97,1,2024,10,Home Decor,Rugs,2024-05-26,4174.15,8644.0,121050.34999999999,106598.78000000001,46.82591143660422,5,26,43,4,1,153,22.0,22.0,10.0,21.0,18.166666666666668,3.3665016461206934,794.0299999999997,9.185909301249419,9.185909301249419
2024-10-26,SKU060,13,157602.38,12123.26,1,2024,10,Furniture,Chairs,2024-01-17,7958.04,13711.31,103454.52,54147.86,34.35726034086541,5,26,43,4,1,283,16.0,11.0,6.0,13.0,10.2,2.1602468994692696,1588.0499999999993,11.582044312323179,11.582044312323179
2024-10-26,SKU026,23,21157.24,919.88,1,2024,10,Home Decor,Rugs,2024-06-27,542.0,1015.04,12466.0,8691.240000000002,41.07927120928817,5,26,43,4,1,121,20.0,28.0,10.0,25.0,16.733333333333334,5.567764362830009,95.15999999999997,9.374999999999996,9.374999999999996
2024-10-26,SKU029,9,101897.82,11321.98,1,2024,10,Kitchen,Appliances,2024-03-26,7079.6,13181.64,63716.4,38181.420000000006,37.47030113107425,5,26,43,4,1,214,10.0,5.0,4.0,7.428571428571429,5.966666666666667,1.7182493859684482,1859.6599999999999,14.107956217890944,14.107956217890944
2024-10-26,SKU025,8,22350.4,2793.8,1,2024,10,Electronics,Speakers,2024-09-11,2271.73,3035.92,18173.84,4176.560000000001,18.686734913021695,5,26,43,4,1,45,9.0,9.0,5.0,9.285714285714286,7.133333333333334,1.496026483086203,242.1199999999999,7.975177211520721,7.975177211520721
2024-10-26,SKU084,18,206384.76,11465.82,1,2024,10,Bedding,Mattress Protectors,2024-08-05,6177.91,12517.82,111202.38,95182.38,46.118899476879974,5,26,43,4,1,82,22.0,18.0,6.0,19.0,13.966666666666667,2.999999999999981,1052.0,8.404019230185447,8.404019230185447
2024-10-26,SKU093,17,114020.19,6707.07,1,2024,10,Home Decor,Lamps,2024-08-29,5559.15,7583.07,94505.54999999999,19514.640000000014,17.115074093456617,5,26,43,4,1,58,34.0,17.0,9.0,22.714285714285715,16.966666666666665,8.1591316064535,876.0,11.552049499740871,11.552049499740871
2024-10-26,SKU094,8,31293.76,3911.72,1,2024,10,Electronics,Speakers,2024-03-30,2922.81,4485.42,23382.48,7911.279999999999,25.280694937265448,5,26,43,4,1,210,4.0,4.0,3.0,5.0,3.8666666666666667,1.1547005383792521,573.7000000000003,12.79032955665245,12.79032955665245
2024-10-26,SKU043,9,68167.98,7574.22,1,2024,10,Furniture,Sofas,2024-05-03,4213.13,8115.46,37918.17,30249.809999999998,44.375394430053525,5,26,43,4,1,176,8.0,7.0,4.0,8.285714285714286,5.966666666666667,1.6035674514745315,541.2399999999998,6.6692461055811965,6.6692461055811965
2024-10-26,SKU052,16,47129.12,2945.57,1,2024,10,Bedding,Blankets,2024-04-22,1544.54,3256.97,24712.64,22416.480000000003,47.56396894319266,5,26,43,4,1,187,21.0,14.0,9.0,17.142857142857142,13.733333333333333,4.525062483125557,311.39999999999964,9.561033721526439,9.561033721526439
2024-10-26,SKU023,22,223391.96,10154.18,1,2024,10,Electronics,Fans,2024-06-20,5209.19,10931.44,114602.18,108789.78,48.69905792491368,5,26,43,4,1,128,22.0,15.0,4.0,17.428571428571427,12.133333333333333,3.3094381626464724,777.2600000000002,7.110316664593139,7.110316664593139
2024-10-26,SKU098,15,85995.75,5733.05,1,2024,10,Bedding,Pillows,2024-04-05,2924.19,6250.99,43862.85,42132.9,48.99416540933709,5,26,43,4,1,204,29.0,21.0,17.0,22.857142857142858,18.066666666666666,4.413183712037177,517.9399999999996,8.285727540757538,8.285727540757538
2024-10-26,SKU074,19,129157.44,6797.76,1,2024,10,Bedding,Mattress Protectors,2024-01-05,3820.94,7862.81,72597.86,56559.58,43.791190039071694,5,26,43,4,1,295,33.0,16.0,11.0,22.142857142857142,16.9,5.814595756329426,1065.0500000000002,13.54541188201165,13.54541188201165
2024-10-26,SKU080,13,65194.74,5014.98,1,2024,10,Furniture,Chairs,2024-08-24,2455.49,5302.33,31921.369999999995,33273.37,51.03689346717236,5,26,43,4,1,63,14.0,5.0,7.0,11.0,8.7,3.214550253664326,287.35000000000036,5.419315659342221,5.419315659342221
2024-10-26,SKU057,15,63286.8,4219.12,1,2024,10,Bedding,Blankets,2024-01-22,2178.72,4740.26,32680.799999999996,30606.000000000007,48.36079561614745,5,26,43,4,1,278,16.0,9.0,6.0,12.0,9.066666666666666,2.4494897427831965,521.1400000000003,10.993911726361008,10.993911726361008
2024-10-26,SKU019,18,154760.4,8597.8,1,2024,10,Furniture,Tables,2024-01-09,6246.28,9237.27,112433.04,42327.36,27.350252390146316,5,26,43,4,1,291,17.0,10.0,5.0,13.857142857142858,10.866666666666667,3.2877840272018943,639.4700000000012,6.922716343681641,6.922716343681641
2024-10-26,SKU099,19,214323.8,11280.2,1,2024,10,Electronics,Accessories,2024-07-01,6081.71,12036.24,115552.49,98771.30999999998,46.08508714384496,5,26,43,4,1,117,16.0,10.0,8.0,13.142857142857142,11.433333333333334,2.8535691936340233,756.039999999999,6.281363615215375,6.281363615215375
2024-10-26,SKU050,22,96293.56,4376.98,1,2024,10,Kitchen,Appliances,2024-01-09,2447.31,4724.1,53840.82,42452.74,44.08679043541437,5,26,43,4,1,291,30.0,20.0,13.0,27.714285714285715,20.733333333333334,6.183695920571743,347.1200000000008,7.347854617810816,7.347854617810816
2024-10-26,SKU085,12,63956.76,5329.73,1,2024,10,Bedding,Bedsheets,2024-09-10,3640.66,6038.6,43687.92,20268.840000000004,31.691474052156494,5,26,43,4,1,46,4.0,6.0,4.0,6.714285714285714,5.166666666666667,1.3801311186847105,708.8700000000008,11.738979233597204,11.738979233597204
2024-10-26,SKU089,28,333323.48,11904.41,1,2024,10,Home Decor,Lamps,2024-06-08,7539.77,13706.75,211113.56,122209.91999999998,36.66405978960738,5,26,43,4,1,140,20.0,25.0,13.0,20.0,16.533333333333335,4.203173404306177,1802.3400000000001,13.149287759680451,13.149287759680451
2024-10-26,SKU036,11,12535.93,1139.63,1,2024,10,Furniture,Chairs,2024-04-22,799.67,1222.31,8796.369999999999,3739.5600000000013,29.830734536647867,5,26,43,4,1,187,19.0,5.0,4.0,8.428571428571429,5.4,4.825527358301298,82.67999999999984,6.764241477202988,6.764241477202988
2024-10-26,SKU055,9,6249.78,694.42,1,2024,10,Electronics,Smart Lighting,2024-06-09,439.18,766.15,3952.62,2297.16,36.75585380605397,5,26,43,4,1,139,8.0,8.0,4.0,9.285714285714286,6.3,1.7994708216848587,71.73000000000002,9.36239639757228,9.36239639757228
2024-10-26,SKU068,11,134591.49,12235.59,1,2024,10,Home Decor,Wall Art,2024-01-26,6537.87,13601.16,71916.56999999999,62674.92,46.56677773609609,5,26,43,4,1,274,6.0,6.0,3.0,7.142857142857143,5.633333333333334,2.267786838055361,1365.5699999999997,10.040099520923214,10.040099520923214
2024-10-26,SKU024,7,100621.5,14374.5,1,2024,10,Furniture,Tables,2024-04-10,7782.18,16062.59,54475.26,46146.24,45.86121256391527,5,26,43,4,1,199,4.0,3.0,3.0,4.428571428571429,3.533333333333333,0.7867957924694442,1688.0900000000001,10.509450841987501,10.509450841987501
2024-10-26,SKU051,33,220026.18,6667.46,1,2024,10,Kitchen,Dinnerware,2024-05-31,3414.71,7167.45,112685.43000000001,107340.74999999999,48.785444532100676,5,26,43,4,1,148,36.0,24.0,14.0,27.285714285714285,18.6,4.5355736761108005,499.9899999999998,6.975842175390129,6.975842175390129
2024-10-26,SKU028,21,74803.47,3562.07,1,2024,10,Electronics,Fans,2024-06-19,1863.57,4004.01,39134.97,35668.5,47.682948397982074,5,26,43,4,1,129,12.0,14.0,7.0,13.714285714285714,10.666666666666666,4.111540089159021,441.94000000000005,11.037434971441131,11.037434971441131
2024-10-26,SKU038,4,18918.08,4729.52,1,2024,10,Furniture,Chairs,2024-03-21,2354.21,5129.71,9416.84,9501.240000000002,50.223067034286785,5,26,43,4,1,219,5.0,4.0,4.0,4.0,3.6666666666666665,0.8164965809277261,400.1899999999996,7.801415674570289,7.801415674570289
2024-10-26,SKU041,18,80145.36,4452.52,1,2024,10,Bedding,Blankets,2024-07-21,3146.34,4775.97,56634.12,23511.239999999998,29.335746947795855,5,26,43,4,1,97,24.0,16.0,8.0,19.428571428571427,14.433333333333334,5.255382728122434,323.4499999999998,6.772446225583489,6.772446225583489
2024-10-26,SKU058,6,58772.4,9795.4,1,2024,10,Electronics,Fans,2024-09-20,5159.77,10398.64,30958.620000000003,27813.78,47.324560507993546,5,26,43,4,1,36,6.0,5.0,3.0,5.142857142857143,3.966666666666667,1.069044967649699,603.2399999999998,5.801143226421915,5.801143226421915
2024-10-26,SKU071,26,156442.26,6017.01,1,2024,10,Kitchen,Cookware,2024-07-04,4478.36,6976.78,116437.35999999999,40004.90000000002,25.57167097943997,5,26,43,4,1,114,21.0,10.0,11.0,19.285714285714285,13.866666666666667,5.282495802626059,959.7699999999995,13.756632715952053,13.756632715952053
2024-10-26,SKU073,14,104596.94,7471.21,1,2024,10,Kitchen,Dinnerware,2024-04-10,4321.27,8612.27,60497.780000000006,44099.159999999996,42.16104218727622,5,26,43,4,1,199,9.0,12.0,6.0,11.428571428571429,9.033333333333333,1.6183471874253859,1141.0600000000004,13.2492362640744,13.2492362640744
2024-10-26,SKU002,16,22374.88,1398.43,1,2024,10,Home Decor,Wall Art,2024-08-02,747.24,1553.93,11955.84,10419.04,46.56579163776521,5,26,43,4,1,85,15.0,16.0,11.0,16.285714285714285,13.333333333333334,3.98807746975431,155.5,10.006885767055143,10.006885767055143
2024-10-26,SKU021,30,316948.5,10564.95,1,2024,10,Kitchen,Cookware,2024-08-18,5313.29,11282.58,159398.7,157549.8,49.70832800912451,5,26,43,4,1,69,33.0,21.0,13.0,22.0,14.8,5.567764362830011,717.6299999999992,6.360513286854595,6.360513286854595
2024-10-26,SKU088,32,321397.76,10043.68,1,2024,10,Electronics,Smart Lighting,2024-01-04,5042.05,10837.9,161345.6,160052.16,49.79877893361795,5,26,43,4,1,296,27.0,15.0,10.0,22.285714285714285,16.766666666666666,6.626066850308869,794.2199999999993,7.32817243192869,7.32817243192869
2024-10-26,SKU076,10,71525.0,7152.5,1,2024,10,Electronics,Speakers,2024-05-03,5802.38,7757.55,58023.8,13501.199999999997,18.876197133869272,5,26,43,4,1,176,11.0,8.0,6.0,9.142857142857142,7.7,2.672612419124238,605.0500000000002,7.7994985530225405,7.7994985530225405
2024-10-26,SKU040,32,223244.16,6976.38,1,2024,10,Kitchen,Storage,2024-05-09,4388.2,7473.13,140422.4,82821.76000000001,37.099183244032005,5,26,43,4,1,170,26.0,34.0,34.0,31.142857142857142,23.5,8.858678822273157,496.75,6.647147848358051,6.647147848358051
2024-10-26,SKU042,14,120480.36,8605.74,1,2024,10,Electronics,Accessories,2024-04-07,5178.18,9228.54,72494.52,47985.84,39.82876545189606,5,26,43,4,1,202,13.0,10.0,6.0,13.142857142857142,8.866666666666667,4.099941927579438,622.8000000000011,6.748629794095286,6.748629794095286
2024-10-26,SKU047,12,93605.28,7800.44,1,2024,10,Kitchen,Dinnerware,2024-05-30,4469.15,8608.5,53629.799999999996,39975.48,42.70643707278051,5,26,43,4,1,149,12.0,6.0,6.0,10.142857142857142,7.6,3.4846602621858405,808.0600000000004,9.386768891212178,9.386768891212178
2024-10-26,SKU003,14,89698.98,6407.07,1,2024,10,Bedding,Mattress Protectors,2024-05-31,5311.84,7175.08,74365.76000000001,15333.219999999987,17.094085127835328,5,26,43,4,1,148,12.0,10.0,9.0,11.428571428571429,10.233333333333333,2.699206232527309,768.0100000000002,10.703852779341837,10.703852779341837
2024-10-26,SKU012,9,9410.58,1045.62,1,2024,10,Bedding,Bedsheets,2024-09-20,564.79,1196.44,5083.11,4327.47,45.98515713165395,5,26,43,4,1,36,6.0,6.0,3.0,6.857142857142857,5.166666666666667,1.214985792587911,150.82000000000016,12.605730333322201,12.605730333322201
2024-10-26,SKU044,13,81082.82,6237.14,1,2024,10,Kitchen,Dinnerware,2024-09-08,5517.25,7254.79,71724.25,9358.570000000007,11.54198879614696,5,26,43,4,1,48,10.0,6.0,3.0,8.714285714285714,6.633333333333334,2.2146697055682854,1017.6499999999996,14.027284042680762,14.027284042680762
2024-10-26,SKU027,45,336340.8,7474.24,1,2024,10,Bedding,Bedsheets,2024-04-05,5655.47,8061.3,254496.15000000002,81844.64999999997,24.33384531403861,5,26,43,4,1,204,31.0,24.0,14.0,29.571428571428573,20.666666666666668,7.184639700016099,587.0600000000004,7.282448240358259,7.282448240358259
2024-10-26,SKU075,12,88179.96,7348.33,1,2024,10,Bedding,Pillows,2024-02-16,5686.24,8100.15,68234.88,19945.08,22.618608581813827,5,26,43,4,1,253,12.0,8.0,5.0,10.714285714285714,7.933333333333334,1.9760470401187218,751.8199999999997,9.281556514385533,9.281556514385533
2024-10-26,SKU022,19,63139.66,3323.14,1,2024,10,Furniture,Chairs,2024-09-24,2847.91,3865.19,54110.28999999999,9029.37000000001,14.300631330609018,5,26,43,4,1,32,19.0,15.0,9.0,17.285714285714285,12.733333333333333,3.946064947695183,542.0500000000002,14.023890158051744,14.023890158051744
2024-10-26,SKU009,24,45012.24,1875.51,1,2024,10,Electronics,Fans,2024-05-14,1613.04,2191.39,38712.96,6299.279999999999,13.994593470576,5,26,43,4,1,165,23.0,13.0,12.0,17.285714285714285,13.0,4.386125310350275,315.8799999999999,14.414595302524877,14.414595302524877
2024-10-26,SKU070,22,86501.58,3931.89,1,2024,10,Bedding,Blankets,2024-05-22,3191.99,4419.58,70223.78,16277.800000000003,18.81792216974534,5,26,43,4,1,157,10.0,7.0,9.0,13.142857142857142,10.833333333333334,4.140393356054129,487.69000000000005,11.034758958996104,11.034758958996104
2024-10-26,SKU090,44,276737.12,6289.48,1,2024,10,Home Decor,Wall Art,2024-02-02,3828.55,6857.14,168456.2,108280.91999999998,39.127718030743395,5,26,43,4,1,267,35.0,19.0,14.0,24.714285714285715,18.5,4.990467102863397,567.6600000000008,8.278378449324364,8.278378449324364
2024-10-26,SKU053,23,147600.66,6417.42,1,2024,10,Bedding,Pillows,2024-08-14,3166.58,6795.86,72831.34,74769.32,50.656494354429036,5,26,43,4,1,73,26.0,14.0,10.0,21.0,15.433333333333334,4.358898943540665,378.4399999999996,5.56868446377647,5.56868446377647
2024-10-26,SKU015,10,117604.8,11760.48,1,2024,10,Bedding,Pillows,2024-07-20,7190.17,13216.32,71901.7,45703.100000000006,38.86159408459519,5,26,43,4,1,98,12.0,7.0,4.0,8.857142857142858,6.366666666666666,1.6761634196950486,1455.8400000000001,11.015471780344303,11.015471780344303
2024-10-27,SKU087,36,271636.92,7545.47,1,2024,10,Home Decor,Rugs,2024-05-26,4174.15,8644.0,150269.4,121367.51999999999,44.68005306495155,6,27,43,4,1,154,29.0,21.0,14.0,22.0,18.8,4.5460605656619535,1098.5299999999997,12.708583988894029,12.708583988894029
2024-10-27,SKU051,31,189537.41,6114.11,1,2024,10,Kitchen,Dinnerware,2024-05-31,3414.71,7167.45,105856.01,83681.40000000001,44.15033422689484,6,27,43,4,1,149,33.0,27.0,9.0,28.571428571428573,19.233333333333334,4.720774754816739,1053.3400000000001,14.696161117273231,14.696161117273231
