date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-03-31,SKU025,4,12143.68,3035.92,0
2025-04-01,SKU025,4,12143.68,3035.92,0
2025-04-02,SKU025,6,18215.52,3035.92,0
2025-04-03,SKU025,3,9107.76,3035.92,0
2025-04-04,SKU025,3,9107.76,3035.92,0
2025-04-05,SKU025,6,18215.52,3035.92,0
2025-04-06,SKU025,12,36431.04,3035.92,0
2025-04-07,SKU025,5,15179.6,3035.92,0
2025-04-08,SKU025,4,12143.68,3035.92,0
2025-04-09,SKU025,4,12143.68,3035.92,0
2025-04-10,SKU025,5,15179.6,3035.92,0
2025-04-11,SKU025,6,18215.52,3035.92,0
2025-04-12,SKU025,5,15179.6,3035.92,0
2025-04-13,SKU025,6,18215.52,3035.92,0
2025-04-14,SKU025,4,12143.68,3035.92,0
2025-04-15,SKU025,5,15179.6,3035.92,0
2025-04-16,SKU025,3,9107.76,3035.92,0
2025-04-17,SKU025,5,15179.6,3035.92,0
2025-04-18,SKU025,5,15179.6,3035.92,0
2025-04-19,SKU025,7,21251.44,3035.92,0
2025-04-20,SKU025,7,21251.44,3035.92,0
2025-04-21,SKU025,4,12143.68,3035.92,0
2025-04-22,SKU025,5,15179.6,3035.92,0
2025-04-23,SKU025,4,12143.68,3035.92,0
2025-04-24,SKU025,4,12143.68,3035.92,0
2025-04-25,SKU025,6,18215.52,3035.92,0
2025-04-26,SKU025,8,24287.36,3035.92,0
2025-04-27,SKU025,6,18215.52,3035.92,0
2025-04-28,SKU025,5,15179.6,3035.92,0
2025-04-29,SKU025,5,15179.6,3035.92,0
2025-04-30,SKU025,5,15179.6,3035.92,0
2025-05-01,SKU025,4,12143.68,3035.92,0
2025-05-02,SKU025,4,12143.68,3035.92,0
2025-05-03,SKU025,5,15179.6,3035.92,0
2025-05-04,SKU025,6,18215.52,3035.92,0
2025-05-05,SKU025,5,15179.6,3035.92,0
2025-05-06,SKU025,5,15179.6,3035.92,0
2025-05-07,SKU025,5,15179.6,3035.92,0
2025-05-08,SKU025,6,18215.52,3035.92,0
2025-05-09,SKU025,7,21251.44,3035.92,0
2025-05-10,SKU025,5,15179.6,3035.92,0
2025-05-11,SKU025,6,18215.52,3035.92,0
2025-05-12,SKU025,4,12143.68,3035.92,0
2025-05-13,SKU025,3,9107.76,3035.92,0
2025-05-14,SKU025,4,12143.68,3035.92,0
2025-05-15,SKU025,4,12143.68,3035.92,0
2025-05-16,SKU025,5,15179.6,3035.92,0
2025-05-17,SKU025,6,18215.52,3035.92,0
2025-05-18,SKU025,7,21251.44,3035.92,0
2025-05-19,SKU025,5,15179.6,3035.92,0
2025-05-20,SKU025,3,9107.76,3035.92,0
2025-05-21,SKU025,5,15179.6,3035.92,0
2025-05-22,SKU025,5,15179.6,3035.92,0
2025-05-23,SKU025,3,9107.76,3035.92,0
2025-05-24,SKU025,7,21251.44,3035.92,0
2025-05-25,SKU025,5,15179.6,3035.92,0
2025-05-26,SKU025,4,12143.68,3035.92,0
2025-05-27,SKU025,5,15179.6,3035.92,0
2025-05-28,SKU025,5,15179.6,3035.92,0
2025-05-29,SKU025,4,12143.68,3035.92,0
2025-05-30,SKU025,6,18215.52,3035.92,0
2025-05-31,SKU025,3,9107.76,3035.92,0
2025-06-01,SKU025,5,15179.6,3035.92,0
2025-06-02,SKU025,5,15179.6,3035.92,0
2025-06-03,SKU025,4,12143.68,3035.92,0
2025-06-04,SKU025,3,9107.76,3035.92,0
2025-06-05,SKU025,3,9107.76,3035.92,0
2025-06-06,SKU025,7,21251.44,3035.92,0
2025-06-07,SKU025,5,15179.6,3035.92,0
2025-06-08,SKU025,6,18215.52,3035.92,0
2025-06-09,SKU025,6,18215.52,3035.92,0
2025-06-10,SKU025,6,16949.88,2824.98,1
2025-06-11,SKU025,7,18674.88,2667.84,1
2025-06-12,SKU025,6,16785.9,2797.65,1
2025-06-13,SKU025,7,19585.51,2797.93,1
2025-06-14,SKU025,6,16252.74,2708.79,1
2025-06-15,SKU025,7,19655.58,2807.94,1
2025-06-16,SKU025,5,14376.0,2875.2,1
2025-06-17,SKU025,5,13148.2,2629.64,1
2025-06-18,SKU025,7,18123.98,2589.14,1
2025-06-19,SKU025,7,18580.38,2654.34,1
2025-06-20,SKU025,8,22219.28,2777.41,1
2025-06-21,SKU025,8,24287.36,3035.92,0
2025-06-22,SKU025,5,15179.6,3035.92,0
2025-06-23,SKU025,5,15179.6,3035.92,0
2025-06-24,SKU025,4,12143.68,3035.92,0
2025-06-25,SKU025,4,12143.68,3035.92,0
2025-06-26,SKU025,5,15179.6,3035.92,0
2025-06-27,SKU025,5,15179.6,3035.92,0
2025-06-28,SKU025,5,15179.6,3035.92,0
2025-06-29,SKU025,5,15179.6,3035.92,0
2025-06-30,SKU025,6,18215.52,3035.92,0
2025-07-01,SKU025,4,12143.68,3035.92,0
2025-07-02,SKU025,4,12143.68,3035.92,0
2025-07-03,SKU025,3,9107.76,3035.92,0
2025-07-04,SKU025,5,15179.6,3035.92,0
2025-07-05,SKU025,3,9107.76,3035.92,0
2025-07-06,SKU025,6,18215.52,3035.92,0
2025-07-07,SKU025,5,15179.6,3035.92,0
2025-07-08,SKU025,4,12143.68,3035.92,0
2025-07-09,SKU025,4,12143.68,3035.92,0
2025-07-10,SKU025,3,9107.76,3035.92,0
2025-07-11,SKU025,5,15179.6,3035.92,0
2025-07-12,SKU025,5,15179.6,3035.92,0
2025-07-13,SKU025,5,15179.6,3035.92,0
2025-07-14,SKU025,4,12143.68,3035.92,0
2025-07-15,SKU025,4,12143.68,3035.92,0
2025-07-16,SKU025,4,12143.68,3035.92,0
2025-07-17,SKU025,4,12143.68,3035.92,0
2025-07-18,SKU025,4,12143.68,3035.92,0
2025-07-19,SKU025,6,18215.52,3035.92,0
2025-07-20,SKU025,6,18215.52,3035.92,0
2025-07-21,SKU025,5,15179.6,3035.92,0
2025-07-22,SKU025,6,18215.52,3035.92,0
2025-07-23,SKU025,3,9107.76,3035.92,0
2025-07-24,SKU025,4,12143.68,3035.92,0
2025-07-25,SKU025,6,18215.52,3035.92,0
2025-07-26,SKU025,5,15179.6,3035.92,0
2025-07-27,SKU025,7,21251.44,3035.92,0
2025-07-28,SKU025,4,12143.68,3035.92,0
2025-07-29,SKU025,5,15179.6,3035.92,0
2025-07-30,SKU025,5,15179.6,3035.92,0
2025-07-31,SKU025,4,12143.68,3035.92,0
2025-08-01,SKU025,3,9107.76,3035.92,0
2025-08-02,SKU025,12,36431.04,3035.92,0
2025-08-03,SKU025,5,15179.6,3035.92,0
2025-08-04,SKU025,5,15179.6,3035.92,0
2025-08-05,SKU025,4,12143.68,3035.92,0
2025-08-06,SKU025,5,15179.6,3035.92,0
2025-08-07,SKU025,3,9107.76,3035.92,0
2025-08-08,SKU025,5,15179.6,3035.92,0
2025-08-09,SKU025,4,12143.68,3035.92,0
2025-08-10,SKU025,7,18801.79,2685.97,1
2025-08-11,SKU025,5,13576.8,2715.36,1
2025-08-12,SKU025,8,22804.24,2850.53,1
2025-08-13,SKU025,9,24601.23,2733.47,1
2025-08-14,SKU025,7,19798.03,2828.29,1
2025-08-15,SKU025,8,22646.0,2830.75,1
2025-08-16,SKU025,9,24723.45,2747.05,1
2025-08-17,SKU025,6,16398.96,2733.16,1
2025-08-18,SKU025,7,18828.11,2689.73,1
2025-08-19,SKU025,4,10595.44,2648.86,1
2025-08-20,SKU025,6,16597.08,2766.18,1
2025-08-21,SKU025,5,15179.6,3035.92,0
2025-08-22,SKU025,6,18215.52,3035.92,0
2025-08-23,SKU025,7,21251.44,3035.92,0
2025-08-24,SKU025,6,18215.52,3035.92,0
2025-08-25,SKU025,5,15179.6,3035.92,0
2025-08-26,SKU025,5,15179.6,3035.92,0
2025-08-27,SKU025,5,15179.6,3035.92,0
2025-08-28,SKU025,3,9107.76,3035.92,0
2025-08-29,SKU025,4,12143.68,3035.92,0
2025-08-30,SKU025,5,15179.6,3035.92,0
2025-08-31,SKU025,4,12143.68,3035.92,0
2025-09-01,SKU025,5,15179.6,3035.92,0
2025-09-02,SKU025,3,9107.76,3035.92,0
2025-09-03,SKU025,3,9107.76,3035.92,0
2025-09-04,SKU025,5,15179.6,3035.92,0
2025-09-05,SKU025,6,18215.52,3035.92,0
2025-09-06,SKU025,4,12143.68,3035.92,0
2025-09-07,SKU025,7,21251.44,3035.92,0
2025-09-08,SKU025,4,12143.68,3035.92,0
2025-09-09,SKU025,6,18215.52,3035.92,0
2025-09-10,SKU025,5,15179.6,3035.92,0
2025-09-11,SKU025,4,12143.68,3035.92,0
2025-09-12,SKU025,5,15179.6,3035.92,0
2025-09-13,SKU025,5,15179.6,3035.92,0
2025-09-14,SKU025,7,21251.44,3035.92,0
2025-09-15,SKU025,3,9107.76,3035.92,0
2025-09-16,SKU025,5,15179.6,3035.92,0
2025-09-17,SKU025,3,9107.76,3035.92,0
2025-09-18,SKU025,5,15179.6,3035.92,0
2025-09-19,SKU025,6,18215.52,3035.92,0
2025-09-20,SKU025,3,9107.76,3035.92,0
2025-09-21,SKU025,5,15179.6,3035.92,0
2025-09-22,SKU025,5,15179.6,3035.92,0
2025-09-23,SKU025,3,9107.76,3035.92,0
2025-09-24,SKU025,4,12143.68,3035.92,0
2025-09-25,SKU025,5,15179.6,3035.92,0
2025-09-26,SKU025,4,12143.68,3035.92,0
2025-09-27,SKU025,4,12143.68,3035.92,0
2025-09-28,SKU025,5,15179.6,3035.92,0
2025-09-29,SKU025,4,12143.68,3035.92,0
2025-09-30,SKU025,4,12143.68,3035.92,0
2025-10-01,SKU025,7,21251.44,3035.92,0
2025-10-02,SKU025,7,21251.44,3035.92,0
2025-10-03,SKU025,6,18215.52,3035.92,0
2025-10-04,SKU025,8,24287.36,3035.92,0
2025-10-05,SKU025,6,18215.52,3035.92,0
2025-10-06,SKU025,6,18215.52,3035.92,0
2025-10-07,SKU025,5,15179.6,3035.92,0
2025-10-08,SKU025,7,21251.44,3035.92,0
2025-10-09,SKU025,4,12143.68,3035.92,0
2025-10-10,SKU025,5,15179.6,3035.92,0
2025-10-11,SKU025,8,24287.36,3035.92,0
2025-10-12,SKU025,14,42502.88,3035.92,0
2025-10-13,SKU025,6,18215.52,3035.92,0
2025-10-14,SKU025,6,18215.52,3035.92,0
2025-10-15,SKU025,6,18215.52,3035.92,0
2025-10-16,SKU025,7,21251.44,3035.92,0
2025-10-17,SKU025,5,15179.6,3035.92,0
2025-10-18,SKU025,9,27323.28,3035.92,0
2025-10-19,SKU025,6,18215.52,3035.92,0
2025-10-20,SKU025,10,27073.3,2707.33,1
2025-10-21,SKU025,10,27036.5,2703.65,1
2025-10-22,SKU025,10,26690.6,2669.06,1
2025-10-23,SKU025,10,26833.1,2683.31,1
2025-10-24,SKU025,9,25416.36,2824.04,1
2025-10-25,SKU025,9,25705.53,2856.17,1
2025-10-26,SKU025,10,26125.7,2612.57,1
2025-10-27,SKU025,9,24866.73,2762.97,1
2025-10-28,SKU025,6,16039.92,2673.32,1
2025-10-29,SKU025,6,16180.2,2696.7,1
2025-10-30,SKU025,7,18757.9,2679.7,1
2025-10-31,SKU025,9,23978.43,2664.27,1
2025-11-01,SKU025,12,33636.12,2803.01,1
2025-11-02,SKU025,7,19101.46,2728.78,1
2025-11-03,SKU025,9,24106.23,2678.47,1
2025-11-04,SKU025,12,32638.56,2719.88,1
2025-11-05,SKU025,6,16730.58,2788.43,1
2025-11-06,SKU025,4,12143.68,3035.92,0
2025-11-07,SKU025,8,24287.36,3035.92,0
2025-11-08,SKU025,7,21251.44,3035.92,0
2025-11-09,SKU025,7,21251.44,3035.92,0
2025-11-10,SKU025,6,18215.52,3035.92,0
2025-11-11,SKU025,8,24287.36,3035.92,0
2025-11-12,SKU025,7,21251.44,3035.92,0
2025-11-13,SKU025,5,15179.6,3035.92,0
2025-11-14,SKU025,7,21251.44,3035.92,0
2025-11-15,SKU025,9,27323.28,3035.92,0
2025-11-16,SKU025,5,15179.6,3035.92,0
2025-11-17,SKU025,5,15179.6,3035.92,0
2025-11-18,SKU025,7,21251.44,3035.92,0
2025-11-19,SKU025,4,12143.68,3035.92,0
2025-11-20,SKU025,7,18633.09,2661.87,1
2025-11-21,SKU025,13,34182.46,2629.42,1
2025-11-22,SKU025,7,19594.33,2799.19,1
2025-11-23,SKU025,11,30178.39,2743.49,1
2025-11-24,SKU025,9,25486.38,2831.82,1
2025-11-25,SKU025,6,17278.38,2879.73,1
2025-11-26,SKU025,9,25775.28,2863.92,1
2025-11-27,SKU025,9,25574.04,2841.56,1
2025-11-28,SKU025,7,18363.52,2623.36,1
2025-11-29,SKU025,8,22506.48,2813.31,1
2025-11-30,SKU025,8,20771.2,2596.4,1
2025-12-01,SKU025,8,22454.48,2806.81,1
2025-12-02,SKU025,9,23439.96,2604.44,1
2025-12-03,SKU025,7,19528.53,2789.79,1
2025-12-04,SKU025,6,15652.32,2608.72,1
2025-12-05,SKU025,14,38748.78,2767.77,1
2025-12-06,SKU025,7,21251.44,3035.92,0
2025-12-07,SKU025,6,18215.52,3035.92,0
2025-12-08,SKU025,5,15179.6,3035.92,0
2025-12-09,SKU025,5,15179.6,3035.92,0
2025-12-10,SKU025,4,12143.68,3035.92,0
2025-12-11,SKU025,4,12143.68,3035.92,0
2025-12-12,SKU025,7,21251.44,3035.92,0
2025-12-13,SKU025,7,21251.44,3035.92,0
2025-12-14,SKU025,7,21251.44,3035.92,0
2025-12-15,SKU025,5,15179.6,3035.92,0
2025-12-16,SKU025,5,15179.6,3035.92,0
2025-12-17,SKU025,5,15179.6,3035.92,0
2025-12-18,SKU025,6,18215.52,3035.92,0
2025-12-19,SKU025,5,15179.6,3035.92,0
2025-12-20,SKU025,4,12143.68,3035.92,0
2025-12-21,SKU025,8,24287.36,3035.92,0
2025-12-22,SKU025,5,15179.6,3035.92,0
2025-12-23,SKU025,5,15179.6,3035.92,0
2025-12-24,SKU025,4,12143.68,3035.92,0
2025-12-25,SKU025,8,24287.36,3035.92,0
2025-12-26,SKU025,5,15179.6,3035.92,0
2025-12-27,SKU025,4,12143.68,3035.92,0
2025-12-28,SKU025,7,21251.44,3035.92,0
2025-12-29,SKU025,7,21251.44,3035.92,0
2025-12-30,SKU025,6,18215.52,3035.92,0
2025-12-31,SKU025,6,18215.52,3035.92,0
2024-06-27,SKU026,10,10150.4,1015.04,0
2024-06-28,SKU026,12,12180.48,1015.04,0
2024-06-29,SKU026,11,11165.44,1015.04,0
2024-06-30,SKU026,17,17255.68,1015.04,0
2024-07-01,SKU026,11,11165.44,1015.04,0
2024-07-02,SKU026,9,9135.36,1015.04,0
2024-07-03,SKU026,9,9135.36,1015.04,0
2024-07-04,SKU026,10,10150.4,1015.04,0
2024-07-05,SKU026,13,13195.52,1015.04,0
2024-07-06,SKU026,11,11165.44,1015.04,0
2024-07-07,SKU026,11,11165.44,1015.04,0
2024-07-08,SKU026,11,11165.44,1015.04,0
2024-07-09,SKU026,10,10150.4,1015.04,0
2024-07-10,SKU026,6,6090.24,1015.04,0
2024-07-11,SKU026,10,10150.4,1015.04,0
2024-07-12,SKU026,8,8120.32,1015.04,0
2024-07-13,SKU026,12,12180.48,1015.04,0
2024-07-14,SKU026,12,12180.48,1015.04,0
2024-07-15,SKU026,8,8120.32,1015.04,0
2024-07-16,SKU026,7,7105.28,1015.04,0
2024-07-17,SKU026,7,7105.28,1015.04,0
2024-07-18,SKU026,11,11165.44,1015.04,0
2024-07-19,SKU026,7,7105.28,1015.04,0
2024-07-20,SKU026,15,15225.6,1015.04,0
2024-07-21,SKU026,15,15225.6,1015.04,0
2024-07-22,SKU026,9,9135.36,1015.04,0
2024-07-23,SKU026,10,10150.4,1015.04,0
2024-07-24,SKU026,9,9135.36,1015.04,0
2024-07-25,SKU026,10,10150.4,1015.04,0
2024-07-26,SKU026,8,8120.32,1015.04,0
2024-07-27,SKU026,10,10150.4,1015.04,0
2024-07-28,SKU026,13,13195.52,1015.04,0
2024-07-29,SKU026,10,10150.4,1015.04,0
2024-07-30,SKU026,10,10150.4,1015.04,0
2024-07-31,SKU026,6,6090.24,1015.04,0
2024-08-01,SKU026,11,11165.44,1015.04,0
2024-08-02,SKU026,10,10150.4,1015.04,0
2024-08-03,SKU026,17,17255.68,1015.04,0
2024-08-04,SKU026,12,12180.48,1015.04,0
2024-08-05,SKU026,10,10150.4,1015.04,0
2024-08-06,SKU026,10,10150.4,1015.04,0
2024-08-07,SKU026,13,13195.52,1015.04,0
2024-08-08,SKU026,9,9135.36,1015.04,0
2024-08-09,SKU026,10,10150.4,1015.04,0
2024-08-10,SKU026,15,14108.55,940.57,1
2024-08-11,SKU026,23,21851.38,950.06,1
2024-08-12,SKU026,15,13717.95,914.53,1
2024-08-13,SKU026,17,14806.49,870.97,1
2024-08-14,SKU026,11,10461.55,951.05,1
2024-08-15,SKU026,13,11401.0,877.0,1
2024-08-16,SKU026,15,13391.25,892.75,1
2024-08-17,SKU026,15,14385.75,959.05,1
2024-08-18,SKU026,12,11302.56,941.88,1
2024-08-19,SKU026,13,11335.74,871.98,1
2024-08-20,SKU026,16,14967.04,935.44,1
2024-08-21,SKU026,8,8120.32,1015.04,0
2024-08-22,SKU026,12,12180.48,1015.04,0
2024-08-23,SKU026,15,15225.6,1015.04,0
2024-08-24,SKU026,14,14210.56,1015.04,0
2024-08-25,SKU026,14,14210.56,1015.04,0
2024-08-26,SKU026,8,8120.32,1015.04,0
2024-08-27,SKU026,15,15225.6,1015.04,0
2024-08-28,SKU026,14,14210.56,1015.04,0
2024-08-29,SKU026,13,13195.52,1015.04,0
2024-08-30,SKU026,11,11165.44,1015.04,0
2024-08-31,SKU026,15,15225.6,1015.04,0
2024-09-01,SKU026,14,14210.56,1015.04,0
2024-09-02,SKU026,14,14210.56,1015.04,0
2024-09-03,SKU026,10,10150.4,1015.04,0
2024-09-04,SKU026,10,10150.4,1015.04,0
2024-09-05,SKU026,9,9135.36,1015.04,0
2024-09-06,SKU026,16,16240.64,1015.04,0
2024-09-07,SKU026,13,13195.52,1015.04,0
2024-09-08,SKU026,14,14210.56,1015.04,0
2024-09-09,SKU026,10,10150.4,1015.04,0
2024-09-10,SKU026,11,11165.44,1015.04,0
2024-09-11,SKU026,15,15225.6,1015.04,0
2024-09-12,SKU026,9,9135.36,1015.04,0
2024-09-13,SKU026,13,13195.52,1015.04,0
2024-09-14,SKU026,9,9135.36,1015.04,0
2024-09-15,SKU026,15,15225.6,1015.04,0
2024-09-16,SKU026,11,11165.44,1015.04,0
2024-09-17,SKU026,10,10150.4,1015.04,0
2024-09-18,SKU026,14,14210.56,1015.04,0
2024-09-19,SKU026,15,15225.6,1015.04,0
2024-09-20,SKU026,14,14210.56,1015.04,0
2024-09-21,SKU026,15,15225.6,1015.04,0
2024-09-22,SKU026,14,14210.56,1015.04,0
2024-09-23,SKU026,8,8120.32,1015.04,0
2024-09-24,SKU026,6,6090.24,1015.04,0
2024-09-25,SKU026,14,14210.56,1015.04,0
2024-09-26,SKU026,10,10150.4,1015.04,0
2024-09-27,SKU026,12,12180.48,1015.04,0
2024-09-28,SKU026,14,14210.56,1015.04,0
2024-09-29,SKU026,16,16240.64,1015.04,0
2024-09-30,SKU026,8,8120.32,1015.04,0
2024-10-01,SKU026,11,11165.44,1015.04,0
2024-10-02,SKU026,20,20300.8,1015.04,0
2024-10-03,SKU026,13,13195.52,1015.04,0
2024-10-04,SKU026,15,15225.6,1015.04,0
2024-10-05,SKU026,16,16240.64,1015.04,0
2024-10-06,SKU026,22,22330.88,1015.04,0
2024-10-07,SKU026,12,12180.48,1015.04,0
2024-10-08,SKU026,12,12180.48,1015.04,0
2024-10-09,SKU026,16,16240.64,1015.04,0
2024-10-10,SKU026,11,11165.44,1015.04,0
2024-10-11,SKU026,13,13195.52,1015.04,0
2024-10-12,SKU026,15,15225.6,1015.04,0
2024-10-13,SKU026,14,14210.56,1015.04,0
2024-10-14,SKU026,16,16240.64,1015.04,0
2024-10-15,SKU026,10,10150.4,1015.04,0
2024-10-16,SKU026,18,18270.72,1015.04,0
2024-10-17,SKU026,15,15225.6,1015.04,0
2024-10-18,SKU026,18,18270.72,1015.04,0
2024-10-19,SKU026,28,28421.12,1015.04,0
2024-10-20,SKU026,35,32761.4,936.04,1
2024-10-21,SKU026,26,25045.54,963.29,1
2024-10-22,SKU026,20,18035.6,901.78,1
2024-10-23,SKU026,26,25071.02,964.27,1
2024-10-24,SKU026,20,18890.4,944.52,1
2024-10-25,SKU026,20,17780.8,889.04,1
2024-10-26,SKU026,23,21157.24,919.88,1
2024-10-27,SKU026,25,22947.5,917.9,1
2024-10-28,SKU026,24,21985.92,916.08,1
2024-10-29,SKU026,5,4655.35,931.07,1
2024-10-30,SKU026,20,18277.6,913.88,1
2024-10-31,SKU026,10,9577.3,957.73,1
2024-11-01,SKU026,23,20141.79,875.73,1
2024-11-02,SKU026,24,22836.72,951.53,1
2024-11-03,SKU026,32,27740.8,866.9,1
2024-11-04,SKU026,21,19469.94,927.14,1
2024-11-05,SKU026,9,8118.99,902.11,1
2024-11-06,SKU026,10,10150.4,1015.04,0
2024-11-07,SKU026,15,15225.6,1015.04,0
2024-11-08,SKU026,19,19285.76,1015.04,0
2024-11-09,SKU026,19,19285.76,1015.04,0
2024-11-10,SKU026,18,18270.72,1015.04,0
2024-11-11,SKU026,10,10150.4,1015.04,0
2024-11-12,SKU026,10,10150.4,1015.04,0
2024-11-13,SKU026,17,17255.68,1015.04,0
2024-11-14,SKU026,17,17255.68,1015.04,0
2024-11-15,SKU026,11,11165.44,1015.04,0
2024-11-16,SKU026,19,19285.76,1015.04,0
2024-11-17,SKU026,34,34511.36,1015.04,0
2024-11-18,SKU026,13,13195.52,1015.04,0
2024-11-19,SKU026,8,8120.32,1015.04,0
2024-11-20,SKU026,21,18905.46,900.26,1
2024-11-21,SKU026,17,15449.09,908.77,1
2024-11-22,SKU026,21,20078.73,956.13,1
2024-11-23,SKU026,28,26526.36,947.37,1
2024-11-24,SKU026,13,12388.74,952.98,1
2024-11-25,SKU026,15,14215.95,947.73,1
2024-11-26,SKU026,13,11684.79,898.83,1
2024-11-27,SKU026,19,16873.14,888.06,1
2024-11-28,SKU026,19,17128.69,901.51,1
2024-11-29,SKU026,23,20433.2,888.4,1
2024-11-30,SKU026,24,21650.88,902.12,1
2024-12-01,SKU026,30,27515.4,917.18,1
2024-12-02,SKU026,22,20021.54,910.07,1
2024-12-03,SKU026,21,19427.31,925.11,1
2024-12-04,SKU026,12,10404.0,867.0,1
2024-12-05,SKU026,18,16543.98,919.11,1
2024-12-06,SKU026,16,16240.64,1015.04,0
2024-12-07,SKU026,14,14210.56,1015.04,0
2024-12-08,SKU026,21,21315.84,1015.04,0
2024-12-09,SKU026,13,13195.52,1015.04,0
2024-12-10,SKU026,12,12180.48,1015.04,0
2024-12-11,SKU026,14,14210.56,1015.04,0
2024-12-12,SKU026,17,17255.68,1015.04,0
2024-12-13,SKU026,13,13195.52,1015.04,0
2024-12-14,SKU026,13,13195.52,1015.04,0
2024-12-15,SKU026,17,17255.68,1015.04,0
2024-12-16,SKU026,11,11165.44,1015.04,0
2024-12-17,SKU026,14,14210.56,1015.04,0
2024-12-18,SKU026,12,12180.48,1015.04,0
2024-12-19,SKU026,9,9135.36,1015.04,0
2024-12-20,SKU026,13,13195.52,1015.04,0
2024-12-21,SKU026,13,13195.52,1015.04,0
2024-12-22,SKU026,16,16240.64,1015.04,0
2024-12-23,SKU026,9,9135.36,1015.04,0
2024-12-24,SKU026,13,13195.52,1015.04,0
2024-12-25,SKU026,14,14210.56,1015.04,0
2024-12-26,SKU026,11,11165.44,1015.04,0
2024-12-27,SKU026,14,14210.56,1015.04,0
2024-12-28,SKU026,22,22330.88,1015.04,0
2024-12-29,SKU026,14,14210.56,1015.04,0
2024-12-30,SKU026,14,14210.56,1015.04,0
2024-12-31,SKU026,13,13195.52,1015.04,0
2025-01-01,SKU026,12,12180.48,1015.04,0
2025-01-02,SKU026,11,11165.44,1015.04,0
2025-01-03,SKU026,12,12180.48,1015.04,0
2025-01-04,SKU026,12,12180.48,1015.04,0
2025-01-05,SKU026,13,13195.52,1015.04,0
2025-01-06,SKU026,10,10150.4,1015.04,0
2025-01-07,SKU026,12,12180.48,1015.04,0
2025-01-08,SKU026,9,9135.36,1015.04,0
2025-01-09,SKU026,11,11165.44,1015.04,0
2025-01-10,SKU026,9,9135.36,1015.04,0
2025-01-11,SKU026,13,13195.52,1015.04,0
2025-01-12,SKU026,15,15225.6,1015.04,0
2025-01-13,SKU026,13,13195.52,1015.04,0
2025-01-14,SKU026,9,9135.36,1015.04,0
2025-01-15,SKU026,9,9135.36,1015.04,0
2025-01-16,SKU026,11,11165.44,1015.04,0
2025-01-17,SKU026,7,7105.28,1015.04,0
2025-01-18,SKU026,12,12180.48,1015.04,0
2025-01-19,SKU026,14,14210.56,1015.04,0
2025-01-20,SKU026,13,13195.52,1015.04,0
2025-01-21,SKU026,9,9135.36,1015.04,0
2025-01-22,SKU026,8,8120.32,1015.04,0
2025-01-23,SKU026,11,11165.44,1015.04,0
2025-01-24,SKU026,13,13195.52,1015.04,0
2025-01-25,SKU026,14,14210.56,1015.04,0
2025-01-26,SKU026,14,14210.56,1015.04,0
2025-01-27,SKU026,14,14210.56,1015.04,0
2025-01-28,SKU026,11,11165.44,1015.04,0
2025-01-29,SKU026,10,10150.4,1015.04,0
2025-01-30,SKU026,11,11165.44,1015.04,0
2025-01-31,SKU026,11,11165.44,1015.04,0
2025-02-01,SKU026,13,13195.52,1015.04,0
2025-02-02,SKU026,14,14210.56,1015.04,0
2025-02-03,SKU026,10,10150.4,1015.04,0
2025-02-04,SKU026,8,8120.32,1015.04,0
2025-02-05,SKU026,14,14210.56,1015.04,0
2025-02-06,SKU026,9,9135.36,1015.04,0
2025-02-07,SKU026,9,9135.36,1015.04,0
2025-02-08,SKU026,11,11165.44,1015.04,0
2025-02-09,SKU026,14,14210.56,1015.04,0
2025-02-10,SKU026,12,12180.48,1015.04,0
2025-02-11,SKU026,11,11165.44,1015.04,0
2025-02-12,SKU026,14,14210.56,1015.04,0
2025-02-13,SKU026,11,11165.44,1015.04,0
2025-02-14,SKU026,16,16240.64,1015.04,0
2025-02-15,SKU026,14,14210.56,1015.04,0
2025-02-16,SKU026,10,10150.4,1015.04,0
2025-02-17,SKU026,10,10150.4,1015.04,0
2025-02-18,SKU026,8,8120.32,1015.04,0
2025-02-19,SKU026,12,12180.48,1015.04,0
2025-02-20,SKU026,10,10150.4,1015.04,0
2025-02-21,SKU026,15,15225.6,1015.04,0
2025-02-22,SKU026,15,15225.6,1015.04,0
2025-02-23,SKU026,9,9135.36,1015.04,0
2025-02-24,SKU026,9,9135.36,1015.04,0
2025-02-25,SKU026,11,11165.44,1015.04,0
2025-02-26,SKU026,8,8120.32,1015.04,0
2025-02-27,SKU026,13,13195.52,1015.04,0
2025-02-28,SKU026,13,13195.52,1015.04,0
2025-03-01,SKU026,13,13195.52,1015.04,0
2025-03-02,SKU026,12,12180.48,1015.04,0
2025-03-03,SKU026,10,10150.4,1015.04,0
2025-03-04,SKU026,7,7105.28,1015.04,0
2025-03-05,SKU026,12,12180.48,1015.04,0
2025-03-06,SKU026,17,17255.68,1015.04,0
2025-03-07,SKU026,8,8120.32,1015.04,0
2025-03-08,SKU026,16,16240.64,1015.04,0
2025-03-09,SKU026,16,16240.64,1015.04,0
2025-03-10,SKU026,9,9135.36,1015.04,0
2025-03-11,SKU026,12,12180.48,1015.04,0
2025-03-12,SKU026,14,14210.56,1015.04,0
2025-03-13,SKU026,7,7105.28,1015.04,0
2025-03-14,SKU026,14,14210.56,1015.04,0
2025-03-15,SKU026,16,14110.56,881.91,1
2025-03-16,SKU026,22,19056.18,866.19,1
